review_id,customer_id,restaurant_id,rating,review_text,review_date
1778,351,21,4.5,Fast delivery,2026-01-03
1779,355,19,4.4,Will order again,2026-07-12
1780,323,24,4.2,Amazing experience,2025-11-15
1781,459,4,4.6,Highly recommended,2026-05-06
1782,493,2,5.0,Amazing experience,2026-01-06
1783,114,24,3.9,Food was okay,2026-01-20
1784,16,18,4.0,Fast delivery,2026-05-12
1785,301,21,3.4,Nice packaging,2026-03-24
1786,297,25,3.4,Fast delivery,2025-08-01
1787,211,29,3.4,Good taste,2025-07-19
1788,248,8,4.6,Worth the money,2026-05-03
1789,494,20,3.4,Amazing experience,2025-12-12
1790,23,24,4.4,Highly recommended,2026-01-14
1791,321,2,4.9,Nice packaging,2026-03-23
1792,332,6,3.8,Nice packaging,2025-12-13
1793,190,18,3.4,Will order again,2025-08-15
1794,457,19,3.2,Excellent food,2025-10-15
1795,327,30,3.3,Excellent food,2026-05-17
1796,94,5,4.0,Amazing experience,2025-07-27
1797,300,4,3.1,Good taste,2025-08-06
1798,211,11,4.8,Fast delivery,2026-03-20
1799,341,29,4.9,Highly recommended,2025-08-18
1800,172,8,3.8,Nice packaging,2026-01-21
1801,291,20,4.3,Food was okay,2026-02-11
1802,215,4,4.9,Will order again,2026-02-03
1803,248,29,3.4,Worth the money,2025-07-30
1804,179,20,3.1,Will order again,2025-09-03
1805,29,20,4.0,Loved it,2026-03-24
1806,321,2,4.9,Will order again,2025-09-29
1807,373,2,3.4,Highly recommended,2025-11-21
1808,419,4,4.1,Good taste,2025-09-13
1809,255,23,3.1,Worth the money,2025-11-28
1810,281,19,3.4,Nice packaging,2025-12-03
1811,353,24,5.0,Excellent food,2026-01-06
1812,103,10,4.0,Good taste,2025-09-27
1813,465,3,4.7,Worth the money,2025-11-29
1814,33,22,3.9,Good taste,2026-03-11
1815,233,12,3.2,Amazing experience,2025-10-16
1816,363,25,4.2,Good taste,2025-08-20
1817,378,23,4.8,Fast delivery,2025-08-07
1818,339,9,4.9,Fast delivery,2025-08-24
1819,426,7,4.0,Excellent food,2026-03-09
1820,396,22,4.8,Amazing experience,2026-06-11
1821,397,30,4.4,Worth the money,2025-10-11
1822,324,10,4.3,Will order again,2026-03-16
1823,66,28,4.2,Excellent food,2025-08-06
1824,21,14,4.1,Food was okay,2025-12-15
1825,213,24,4.1,Excellent food,2026-02-05
1826,72,24,3.0,Excellent food,2025-07-30
1827,79,7,3.9,Amazing experience,2025-08-13
1828,270,27,3.1,Worth the money,2026-01-22
1829,228,17,3.2,Amazing experience,2026-02-26
1830,190,7,4.9,Loved it,2026-04-29
1831,71,7,4.0,Fast delivery,2025-10-18
1832,90,21,3.7,Good taste,2025-10-16
1833,111,15,4.2,Will order again,2025-07-17
1834,277,6,4.1,Excellent food,2025-12-06
1835,388,13,3.3,Good taste,2026-03-06
1836,405,26,3.2,Will order again,2025-12-02
1837,202,7,4.6,Nice packaging,2025-10-10
1838,439,26,4.0,Worth the money,2026-06-14
1839,74,11,4.9,Loved it,2025-11-20
1840,107,2,3.9,Worth the money,2026-01-25
1841,357,16,4.6,Excellent food,2025-11-03
1842,355,14,3.4,Good taste,2025-08-11
1843,433,4,3.0,Highly recommended,2026-02-20
1844,177,16,4.1,Excellent food,2025-07-14
1845,192,17,4.6,Excellent food,2026-05-25
1846,229,6,4.8,Fast delivery,2025-12-19
1847,351,13,4.9,Worth the money,2026-06-17
1848,67,19,3.7,Amazing experience,2026-02-25
1849,73,25,4.9,Fast delivery,2026-02-28
1850,222,13,3.2,Good taste,2026-06-19
1851,313,6,4.9,Excellent food,2026-07-09
1852,107,19,3.9,Highly recommended,2026-06-30
1853,119,27,3.8,Will order again,2026-06-12
1854,40,30,4.0,Worth the money,2026-04-23
1855,361,17,3.6,Highly recommended,2026-02-15
1856,172,15,3.7,Excellent food,2026-05-28
1857,29,20,4.2,Nice packaging,2026-06-09
1858,71,23,4.5,Fast delivery,2026-06-08
1859,404,11,3.7,Fast delivery,2026-05-04
1860,289,2,4.2,Worth the money,2026-02-09
1861,471,23,3.4,Good taste,2025-11-17
1862,147,15,3.8,Nice packaging,2026-07-05
1863,248,12,3.6,Food was okay,2026-06-01
1864,480,7,3.3,Amazing experience,2025-11-05
1865,42,17,4.0,Will order again,2025-10-27
1866,397,27,3.2,Loved it,2025-12-26
1867,8,16,3.6,Amazing experience,2026-05-29
1868,459,17,3.1,Good taste,2025-08-03
1869,175,29,4.3,Fast delivery,2025-09-28
1870,121,21,4.5,Will order again,2025-09-29
1871,150,7,4.8,Fast delivery,2026-06-28
1872,201,10,4.8,Amazing experience,2026-01-11
1873,104,27,3.2,Food was okay,2026-05-04
1874,199,11,3.5,Good taste,2025-12-28
1875,239,19,4.9,Nice packaging,2025-09-11
1876,39,25,4.7,Nice packaging,2026-05-06
1877,26,18,4.8,Loved it,2026-06-21
1878,67,25,3.9,Food was okay,2025-09-26
1879,106,17,3.9,Excellent food,2026-04-20
1880,235,29,3.9,Highly recommended,2025-12-30
1881,155,19,4.3,Food was okay,2026-04-04
1882,407,12,4.1,Will order again,2025-09-09
1883,86,12,4.1,Worth the money,2025-08-20
1884,235,22,3.5,Loved it,2026-01-02
1885,6,9,4.9,Loved it,2026-01-12
1886,121,16,3.1,Food was okay,2025-09-13
1887,217,29,3.9,Amazing experience,2025-11-06
1888,360,19,5.0,Fast delivery,2026-06-21
1889,142,4,4.9,Highly recommended,2026-05-29
1890,329,20,3.9,Good taste,2026-06-12
1891,250,27,4.3,Worth the money,2026-06-06
1892,241,10,4.1,Will order again,2025-08-15
1893,23,30,3.4,Worth the money,2025-10-06
1894,294,2,3.1,Amazing experience,2026-01-10
1895,325,18,3.6,Good taste,2025-09-11
1896,122,4,4.8,Loved it,2025-09-09
1897,380,2,3.9,Fast delivery,2026-04-27
1898,130,10,3.7,Nice packaging,2026-05-18
1899,166,12,4.0,Amazing experience,2025-09-17
1900,396,4,4.9,Fast delivery,2026-02-17
1901,256,24,5.0,Worth the money,2026-05-16
1902,222,17,4.1,Fast delivery,2025-11-09
1903,412,17,3.9,Fast delivery,2026-01-25
1904,29,25,3.1,Nice packaging,2025-12-19
1905,233,13,3.4,Will order again,2025-10-14
1906,108,8,3.1,Highly recommended,2025-08-05
1907,429,26,4.7,Will order again,2025-09-14
1908,127,24,3.8,Nice packaging,2026-04-24
1909,197,30,3.4,Food was okay,2025-09-02
1910,168,30,4.8,Nice packaging,2025-10-16
1911,377,5,3.3,Excellent food,2025-11-18
1912,251,28,4.7,Good taste,2026-06-14
1913,238,12,4.3,Amazing experience,2025-10-12
1914,231,13,3.9,Good taste,2026-03-18
1915,284,30,4.9,Worth the money,2025-07-17
1916,449,2,3.2,Will order again,2026-04-07
1917,245,17,3.8,Worth the money,2025-11-25
1918,236,24,5.0,Loved it,2026-04-04
1919,197,2,3.3,Good taste,2026-04-05
1920,171,10,3.0,Highly recommended,2026-02-12
1921,207,3,4.6,Worth the money,2025-07-24
1922,281,16,4.3,Nice packaging,2026-05-23
1923,104,20,3.7,Nice packaging,2025-11-22
1924,189,26,3.2,Good taste,2026-02-23
1925,178,23,3.3,Fast delivery,2025-10-15
1926,52,8,3.4,Food was okay,2026-05-02
1927,65,24,3.8,Excellent food,2025-09-19
1928,211,4,4.2,Excellent food,2026-07-03
1929,276,20,4.8,Will order again,2025-10-22
1930,204,30,4.8,Highly recommended,2025-10-10
1931,356,5,3.4,Nice packaging,2026-04-03
1932,243,3,3.1,Good taste,2026-05-24
1933,416,2,3.1,Fast delivery,2025-09-25
1934,202,16,3.1,Good taste,2025-09-23
1935,256,24,4.6,Food was okay,2026-01-30
1936,365,30,3.7,Good taste,2025-09-02
1937,366,3,3.3,Highly recommended,2026-01-21
1938,379,13,3.6,Highly recommended,2025-09-12
1939,468,6,3.5,Nice packaging,2025-10-06
1940,96,30,5.0,Worth the money,2025-11-02
1941,486,9,4.7,Worth the money,2026-04-27
1942,49,20,4.6,Excellent food,2025-12-03
1943,274,1,4.5,Excellent food,2026-01-15
1944,481,3,3.9,Excellent food,2026-04-26
1945,318,5,4.0,Food was okay,2026-03-19
1946,469,24,3.2,Fast delivery,2025-11-04
1947,228,8,4.6,Good taste,2025-10-23
1948,241,19,4.7,Excellent food,2026-04-30
1949,132,30,5.0,Fast delivery,2026-02-13
1950,167,12,4.5,Loved it,2026-03-18
1951,53,1,4.5,Worth the money,2026-04-19
1952,376,29,5.0,Fast delivery,2026-04-04
1953,119,8,3.4,Highly recommended,2026-01-17
1954,390,24,3.9,Food was okay,2025-11-04
1955,486,4,3.5,Worth the money,2026-07-01
1956,248,15,3.9,Loved it,2026-01-28
1957,25,13,4.8,Worth the money,2025-12-23
1958,86,21,4.4,Fast delivery,2025-10-05
1959,376,8,4.7,Will order again,2026-05-31
1960,32,27,3.5,Will order again,2026-04-13
1961,306,13,4.7,Food was okay,2025-10-30
1962,315,20,3.9,Highly recommended,2025-12-12
1963,345,10,3.3,Highly recommended,2026-05-14
1964,165,24,4.4,Fast delivery,2025-12-22
1965,329,27,3.1,Amazing experience,2026-02-09
1966,374,29,4.0,Will order again,2026-03-31
1967,247,26,4.8,Loved it,2026-03-03
1968,72,8,3.5,Nice packaging,2025-10-11
1969,371,13,4.0,Worth the money,2026-06-24
1970,496,18,3.3,Good taste,2025-08-22
1971,445,22,4.4,Nice packaging,2025-10-18
1972,44,25,3.3,Amazing experience,2025-09-29
1973,1,20,3.3,Good taste,2026-06-28
1974,102,19,4.2,Nice packaging,2025-10-26
1975,466,7,4.7,Highly recommended,2026-01-21
1976,422,13,4.8,Amazing experience,2025-12-05
1977,382,10,3.2,Nice packaging,2025-08-16
1978,290,17,4.6,Excellent food,2025-10-22
1979,485,5,3.9,Loved it,2025-10-29
1980,341,11,3.4,Amazing experience,2025-09-23
1981,136,28,4.3,Excellent food,2026-04-01
1982,282,17,3.6,Fast delivery,2026-07-06
1983,294,22,4.9,Fast delivery,2026-04-08
1984,191,20,4.8,Will order again,2026-05-11
1985,429,16,3.8,Worth the money,2025-09-17
1986,236,30,3.1,Fast delivery,2025-12-20
1987,148,23,3.2,Worth the money,2026-04-22
1988,73,19,4.3,Food was okay,2025-09-18
1989,453,29,3.8,Fast delivery,2026-04-22
1990,437,16,3.6,Highly recommended,2025-08-24
1991,117,14,4.2,Good taste,2025-12-04
1992,170,3,4.2,Loved it,2026-01-04
1993,305,19,3.8,Fast delivery,2025-12-27
1994,62,1,3.7,Food was okay,2026-05-08
1995,236,23,4.0,Worth the money,2025-09-10
1996,155,18,4.5,Food was okay,2026-01-26
1997,472,25,4.9,Worth the money,2025-12-17
1998,269,5,4.4,Food was okay,2026-03-01
1999,445,24,3.8,Fast delivery,2025-09-17
2000,490,20,4.0,Food was okay,2026-02-21
2001,351,13,3.1,Will order again,2026-01-20
2002,332,8,3.3,Highly recommended,2026-03-03
2003,209,4,4.3,Will order again,2026-03-30
2004,420,13,4.7,Amazing experience,2026-01-31
2005,191,15,4.2,Fast delivery,2026-06-17
2006,53,23,3.7,Will order again,2026-04-13
2007,373,1,4.9,Loved it,2026-03-27
2008,485,5,4.0,Excellent food,2026-02-05
2009,368,3,3.6,Nice packaging,2025-09-20
2010,278,23,4.1,Worth the money,2025-12-31
2011,349,30,4.1,Nice packaging,2025-08-22
2012,122,12,4.1,Worth the money,2025-10-21
2013,263,2,5.0,Worth the money,2026-07-10
2014,224,28,3.7,Fast delivery,2025-10-14
2015,154,27,3.3,Excellent food,2026-04-30
2016,229,29,3.9,Highly recommended,2026-04-07
2017,268,29,3.7,Excellent food,2026-03-09
2018,3,9,3.8,Nice packaging,2026-04-30
2019,111,19,3.3,Highly recommended,2026-03-12
2020,196,15,3.9,Good taste,2026-03-12
2021,75,21,4.3,Food was okay,2025-08-05
2022,456,2,4.6,Fast delivery,2026-02-19
2023,32,16,3.1,Food was okay,2026-03-12
2024,226,22,4.6,Amazing experience,2026-01-01
2025,491,2,3.6,Food was okay,2026-03-18
2026,327,13,3.4,Excellent food,2025-10-11
2027,261,13,3.5,Loved it,2025-12-29
2028,469,2,3.5,Excellent food,2026-05-31
2029,323,1,3.4,Highly recommended,2026-04-22
2030,384,17,4.4,Nice packaging,2025-10-09
2031,270,8,4.6,Good taste,2025-07-14
2032,167,28,3.5,Excellent food,2026-01-23
2033,152,28,4.8,Loved it,2026-01-31
2034,96,27,4.8,Highly recommended,2025-10-12
2035,339,17,3.5,Excellent food,2025-08-26
2036,225,13,3.8,Fast delivery,2025-11-16
2037,356,21,4.0,Will order again,2026-02-18
2038,436,25,3.7,Worth the money,2026-02-26
2039,213,5,3.6,Amazing experience,2026-06-20
2040,72,27,4.4,Will order again,2026-03-07
2041,229,6,3.3,Food was okay,2025-10-23
2042,40,22,3.2,Loved it,2026-03-23
2043,287,25,3.6,Food was okay,2026-01-23
2044,332,6,4.2,Fast delivery,2025-08-05
2045,480,25,3.7,Highly recommended,2026-01-07
2046,264,3,3.4,Loved it,2026-01-05
2047,246,19,4.9,Nice packaging,2026-01-14
2048,85,6,4.8,Good taste,2026-02-26
2049,245,5,4.3,Worth the money,2026-03-14
2050,240,26,4.4,Loved it,2026-01-09
2051,58,8,4.3,Will order again,2025-10-30
2052,76,22,3.7,Food was okay,2025-12-30
2053,486,10,4.9,Nice packaging,2026-01-12
2054,30,4,3.9,Good taste,2026-05-09
2055,112,25,4.3,Good taste,2025-12-12
2056,218,27,4.6,Highly recommended,2026-01-19
2057,30,20,4.4,Nice packaging,2025-10-31
2058,469,3,3.7,Highly recommended,2026-01-26
2059,493,15,3.9,Fast delivery,2025-10-09
2060,121,4,3.1,Highly recommended,2026-02-07
2061,459,13,4.8,Will order again,2025-11-25
2062,215,6,4.9,Food was okay,2025-09-03
2063,254,13,4.8,Loved it,2025-10-01
2064,127,15,4.2,Nice packaging,2026-03-17
2065,229,29,5.0,Food was okay,2025-10-10
2066,122,10,3.3,Food was okay,2026-01-02
2067,496,2,4.9,Fast delivery,2026-04-19
2068,192,6,4.3,Food was okay,2026-06-02
2069,460,1,4.4,Amazing experience,2025-08-28
2070,432,22,4.2,Food was okay,2026-04-08
2071,454,2,4.6,Highly recommended,2025-08-14
2072,53,20,3.6,Food was okay,2025-12-05
2073,89,24,4.1,Will order again,2026-03-09
2074,58,8,4.7,Worth the money,2025-09-02
2075,365,21,4.9,Worth the money,2026-02-15
2076,388,2,3.4,Worth the money,2026-06-20
2077,382,6,4.1,Nice packaging,2025-08-19
2078,403,17,4.8,Excellent food,2025-08-15
2079,445,27,3.2,Excellent food,2026-05-10
2080,474,19,3.3,Worth the money,2025-11-11
2081,192,5,4.6,Nice packaging,2025-09-18
2082,58,20,4.5,Nice packaging,2026-05-07
2083,387,25,3.6,Amazing experience,2026-01-28
2084,22,13,4.7,Good taste,2026-06-28
2085,270,3,4.1,Worth the money,2025-11-12
2086,339,8,3.3,Amazing experience,2025-11-15
2087,387,5,3.2,Will order again,2026-04-07
2088,19,21,4.3,Nice packaging,2025-12-21
2089,98,2,3.1,Fast delivery,2025-12-31
2090,215,16,4.8,Food was okay,2025-08-28
2091,86,13,3.3,Fast delivery,2026-04-24
2092,31,12,4.6,Fast delivery,2026-06-11
2093,128,6,3.8,Amazing experience,2025-09-25
2094,167,22,3.3,Loved it,2026-06-13
2095,158,5,3.8,Food was okay,2026-04-03
2096,450,8,3.8,Good taste,2025-08-15
2097,257,5,4.2,Will order again,2026-02-19
2098,407,8,3.1,Amazing experience,2026-02-20
2099,200,22,3.6,Amazing experience,2025-10-19
2100,472,7,3.8,Will order again,2026-01-05
2101,57,27,3.5,Highly recommended,2026-05-18
2102,199,16,3.2,Fast delivery,2026-07-01
2103,356,23,3.0,Excellent food,2025-08-22
2104,458,16,4.3,Will order again,2025-08-28
2105,361,30,3.6,Nice packaging,2026-06-07
2106,376,3,4.5,Fast delivery,2026-02-27
2107,278,21,3.1,Fast delivery,2026-04-27
2108,190,6,4.8,Excellent food,2026-03-14
2109,155,7,3.3,Fast delivery,2026-03-05
2110,88,27,4.1,Good taste,2026-03-15
2111,407,7,4.5,Will order again,2025-11-11
2112,227,11,3.1,Fast delivery,2025-09-08
2113,328,29,3.7,Nice packaging,2025-08-18
2114,239,16,3.4,Good taste,2025-09-29
2115,428,1,4.9,Highly recommended,2026-01-03
2116,333,16,3.1,Nice packaging,2026-04-25
2117,151,7,4.3,Nice packaging,2025-07-31
2118,87,25,4.2,Worth the money,2025-12-17
2119,317,5,3.0,Fast delivery,2025-09-07
2120,238,28,3.5,Fast delivery,2025-11-27
2121,385,8,4.9,Good taste,2026-03-10
2122,31,10,3.2,Nice packaging,2026-02-06
2123,129,26,3.0,Worth the money,2026-02-25
2124,327,1,3.2,Highly recommended,2025-11-20
2125,89,2,3.3,Will order again,2025-07-14
2126,415,23,4.4,Good taste,2025-12-08
2127,321,22,4.9,Amazing experience,2026-05-10
2128,193,21,4.5,Worth the money,2026-07-06
2129,290,7,3.9,Good taste,2025-07-31
2130,356,30,4.0,Will order again,2025-12-24
2131,314,20,3.7,Worth the money,2025-11-02
2132,121,18,3.8,Worth the money,2025-10-05
2133,90,30,3.3,Will order again,2025-08-02
2134,197,24,4.0,Good taste,2026-03-05
2135,199,24,3.7,Fast delivery,2026-07-07
2136,350,2,4.1,Loved it,2026-05-14
2137,304,14,3.6,Loved it,2026-01-17
2138,364,18,3.4,Food was okay,2026-06-16
2139,271,5,3.8,Loved it,2026-06-23
2140,400,2,3.7,Good taste,2026-05-06
2141,270,28,4.2,Nice packaging,2025-10-07
2142,111,24,4.5,Amazing experience,2025-12-31
2143,97,24,4.2,Amazing experience,2025-12-22
2144,434,18,3.9,Excellent food,2026-01-23
2145,471,2,4.7,Loved it,2025-09-07
2146,290,4,3.7,Loved it,2025-11-19
2147,284,24,3.4,Fast delivery,2026-05-27
2148,160,30,4.7,Good taste,2025-11-13
2149,108,11,4.3,Nice packaging,2025-10-09
2150,54,9,3.1,Amazing experience,2026-04-01
2151,33,12,3.9,Highly recommended,2026-05-31
2152,171,11,4.9,Will order again,2025-09-17
2153,123,10,4.0,Fast delivery,2025-07-26
2154,45,16,4.6,Worth the money,2025-11-09
2155,352,16,3.4,Nice packaging,2026-06-08
2156,128,22,3.1,Amazing experience,2026-05-23
2157,127,23,4.2,Nice packaging,2026-03-01
2158,16,29,4.7,Good taste,2026-05-05
2159,362,10,3.9,Loved it,2026-05-15
2160,340,8,4.4,Loved it,2025-09-21
2161,248,29,3.3,Worth the money,2026-05-26
2162,281,19,3.7,Good taste,2025-12-19
2163,130,27,4.1,Will order again,2026-03-19
2164,287,10,3.6,Loved it,2025-12-13
2165,492,13,4.9,Amazing experience,2025-09-18
2166,278,22,3.2,Loved it,2025-09-19
2167,433,18,3.8,Amazing experience,2025-11-12
2168,327,1,5.0,Excellent food,2025-10-30
2169,81,9,4.7,Food was okay,2025-10-29
2170,359,28,4.7,Will order again,2025-12-18
2171,399,7,4.2,Excellent food,2026-02-15
2172,66,2,3.0,Fast delivery,2026-06-24
2173,200,22,4.7,Good taste,2026-05-29
2174,305,2,3.8,Good taste,2026-05-03
2175,490,6,3.8,Fast delivery,2025-09-09
2176,217,12,3.5,Amazing experience,2026-04-20
2177,140,17,4.5,Nice packaging,2026-02-25
2178,494,18,4.6,Food was okay,2026-04-17
2179,464,22,4.2,Fast delivery,2026-04-30
2180,458,22,3.3,Excellent food,2025-12-19
2181,345,16,4.3,Worth the money,2026-02-19
2182,274,24,4.3,Amazing experience,2025-12-19
2183,364,25,4.8,Worth the money,2025-09-24
2184,444,22,3.8,Highly recommended,2025-09-21
2185,349,17,3.5,Amazing experience,2026-03-26
2186,375,3,3.9,Excellent food,2026-04-21
2187,51,27,4.7,Highly recommended,2026-04-24
2188,31,19,4.8,Worth the money,2025-11-04
2189,290,7,4.8,Will order again,2025-11-03
2190,249,17,4.3,Loved it,2026-04-09
2191,337,24,3.1,Good taste,2026-02-12
2192,238,12,3.4,Will order again,2026-06-08
2193,284,10,3.4,Excellent food,2026-01-30
2194,248,6,3.1,Excellent food,2026-02-13
2195,1,6,4.8,Food was okay,2026-03-25
2196,425,24,3.4,Amazing experience,2026-02-18
2197,447,18,3.7,Food was okay,2025-07-15
2198,475,20,4.3,Worth the money,2026-04-07
2199,380,9,4.9,Will order again,2026-03-26
2200,171,27,3.6,Will order again,2026-05-04
2201,103,4,4.1,Loved it,2025-11-07
2202,298,4,4.0,Highly recommended,2025-09-04
2203,203,26,4.3,Worth the money,2026-02-06
2204,389,23,4.3,Good taste,2025-09-07
2205,144,15,3.6,Food was okay,2026-05-19
2206,374,20,4.3,Good taste,2025-10-12
2207,251,6,3.4,Fast delivery,2025-11-19
2208,302,4,4.6,Will order again,2026-05-21
2209,150,7,4.3,Food was okay,2026-07-03
2210,90,9,4.7,Highly recommended,2026-07-05
2211,464,10,3.6,Loved it,2025-11-27
2212,211,1,3.7,Food was okay,2025-12-16
2213,99,8,4.5,Will order again,2025-09-25
2214,347,5,3.2,Will order again,2026-04-18
2215,15,28,4.0,Will order again,2025-09-22
2216,269,21,4.9,Loved it,2026-04-02
2217,463,22,4.6,Highly recommended,2026-03-09
2218,227,30,3.7,Worth the money,2025-10-13
2219,422,13,3.8,Food was okay,2026-06-06
2220,352,16,3.7,Nice packaging,2025-11-11
2221,226,3,3.7,Nice packaging,2025-11-11
2222,362,21,3.8,Food was okay,2026-05-12
2223,439,21,3.0,Good taste,2025-11-16
2224,129,18,4.4,Worth the money,2025-08-17
2225,436,3,4.5,Amazing experience,2025-10-30
2226,266,22,3.4,Food was okay,2026-04-01
2227,215,8,4.5,Highly recommended,2025-08-04
2228,368,24,3.5,Amazing experience,2026-01-16
2229,301,21,3.2,Nice packaging,2026-04-18
2230,228,6,3.3,Amazing experience,2026-03-30
2231,298,2,3.7,Fast delivery,2025-11-17
2232,360,6,3.7,Worth the money,2026-03-18
2233,34,30,4.8,Will order again,2026-06-11
2234,343,3,4.7,Good taste,2026-02-19
2235,38,10,3.9,Amazing experience,2026-06-13
2236,498,25,3.5,Food was okay,2025-11-20
2237,391,9,3.8,Fast delivery,2025-11-10
2238,242,20,3.1,Amazing experience,2025-12-06
2239,382,2,4.9,Fast delivery,2026-02-15
2240,78,22,3.4,Amazing experience,2026-05-13
2241,327,10,4.2,Worth the money,2026-03-17
2242,357,20,3.1,Loved it,2025-10-10
2243,465,30,3.4,Worth the money,2026-04-02
2244,310,16,3.3,Nice packaging,2026-01-19
2245,350,23,4.1,Loved it,2025-08-27
2246,470,12,3.0,Good taste,2026-05-19
2247,315,21,3.7,Amazing experience,2025-10-08
2248,156,10,3.6,Good taste,2026-02-18
2249,452,10,4.2,Amazing experience,2025-12-11
2250,443,18,4.2,Will order again,2026-05-16
2251,179,20,3.1,Fast delivery,2025-07-22
2252,256,20,4.1,Amazing experience,2025-08-11
2253,75,15,4.1,Excellent food,2026-02-09
2254,142,25,3.9,Food was okay,2026-04-03
2255,174,6,4.4,Nice packaging,2026-02-19
2256,25,5,4.6,Good taste,2025-09-15
2257,8,16,4.2,Highly recommended,2026-05-02
2258,203,9,3.9,Good taste,2025-12-17
2259,403,11,4.3,Fast delivery,2026-02-15
2260,402,29,4.5,Food was okay,2025-08-15
2261,419,5,3.9,Nice packaging,2025-12-20
2262,400,26,3.0,Worth the money,2026-03-22
2263,310,16,4.0,Fast delivery,2026-04-22
2264,342,4,3.6,Food was okay,2026-06-22
2265,310,16,5.0,Food was okay,2026-01-03
2266,311,7,4.2,Highly recommended,2026-01-19
2267,81,9,3.4,Excellent food,2026-04-14
2268,180,18,4.4,Nice packaging,2025-11-26
2269,434,12,4.3,Good taste,2025-09-14
2270,59,22,4.0,Highly recommended,2026-04-12
2271,403,3,3.3,Will order again,2025-07-15
2272,47,22,4.8,Excellent food,2025-10-30
2273,175,25,4.1,Will order again,2026-07-03
2274,168,3,4.2,Will order again,2026-07-09
2275,402,4,4.6,Food was okay,2026-04-17
2276,182,21,3.3,Worth the money,2026-02-27
2277,144,27,4.6,Food was okay,2026-01-15
2278,172,20,3.8,Amazing experience,2025-12-11
2279,498,10,3.4,Amazing experience,2025-07-20
2280,20,22,3.7,Amazing experience,2025-12-20
2281,41,17,4.0,Fast delivery,2026-02-03
2282,435,16,4.4,Food was okay,2025-12-29
2283,108,15,4.8,Nice packaging,2026-01-04
2284,474,4,4.4,Worth the money,2026-03-12
2285,264,5,4.9,Fast delivery,2025-08-11
2286,306,5,3.9,Good taste,2025-09-18
2287,233,24,4.6,Good taste,2026-06-15
2288,213,21,3.5,Fast delivery,2025-09-17
2289,361,20,4.8,Food was okay,2025-11-09
2290,32,18,3.8,Loved it,2026-06-16
2291,389,15,3.1,Loved it,2025-11-02
2292,259,15,4.9,Fast delivery,2026-03-29
2293,153,7,4.2,Food was okay,2025-11-20
2294,196,17,3.2,Excellent food,2026-06-01
2295,18,26,5.0,Highly recommended,2026-04-20
2296,112,19,3.8,Highly recommended,2026-01-08
2297,295,21,4.6,Food was okay,2026-03-23
2298,25,13,4.5,Highly recommended,2025-09-26
2299,477,6,4.4,Worth the money,2026-02-03
2300,90,7,4.9,Nice packaging,2026-06-17
2301,172,14,4.9,Fast delivery,2026-03-07
2302,251,24,4.9,Nice packaging,2025-11-04
2303,363,5,4.8,Fast delivery,2025-12-14
2304,21,24,4.8,Good taste,2026-05-29
2305,295,3,4.4,Nice packaging,2026-05-11
2306,435,3,3.7,Highly recommended,2025-07-28
2307,216,12,4.9,Nice packaging,2026-04-11
2308,257,2,4.4,Food was okay,2026-06-26
2309,53,4,4.6,Good taste,2026-06-30
2310,410,7,4.3,Fast delivery,2025-08-06
2311,117,8,3.1,Highly recommended,2026-01-10
2312,75,15,5.0,Good taste,2025-09-14
2313,284,1,4.4,Good taste,2025-09-09
2314,152,14,4.7,Highly recommended,2026-06-20
2315,422,21,3.5,Excellent food,2025-10-16
2316,295,11,3.2,Nice packaging,2025-07-28
2317,241,15,4.5,Fast delivery,2025-12-05
2318,242,4,3.9,Nice packaging,2026-02-24
2319,339,4,3.1,Amazing experience,2025-09-25
2320,414,21,4.3,Good taste,2026-03-29
2321,326,18,4.0,Worth the money,2026-07-13
2322,439,3,4.2,Good taste,2025-11-21
2323,53,24,4.3,Nice packaging,2026-02-27
2324,408,13,4.1,Excellent food,2025-07-25
2325,117,26,3.2,Amazing experience,2025-08-06
2326,17,17,3.3,Excellent food,2026-04-18
2327,37,27,3.2,Good taste,2025-08-13
2328,466,20,3.2,Will order again,2025-09-05
2329,187,27,3.4,Excellent food,2025-11-02
2330,118,15,4.3,Good taste,2026-07-10
2331,418,5,4.2,Will order again,2026-02-20
2332,394,10,3.3,Loved it,2026-05-17
2333,247,26,4.9,Good taste,2026-07-09
2334,369,1,4.6,Food was okay,2026-02-28
2335,391,12,4.3,Good taste,2025-10-05
2336,412,18,4.4,Fast delivery,2025-10-23
2337,415,26,4.5,Nice packaging,2025-12-09
2338,500,22,4.1,Loved it,2025-09-12
2339,45,6,3.3,Excellent food,2026-05-30
2340,469,2,3.4,Loved it,2025-11-26
2341,187,25,4.1,Food was okay,2026-05-04
2342,459,17,4.0,Excellent food,2026-04-27
2343,498,4,4.7,Amazing experience,2026-04-18
2344,146,15,4.2,Nice packaging,2025-08-20
2345,236,23,3.0,Good taste,2025-09-12
2346,18,7,3.2,Worth the money,2026-03-23
2347,103,25,4.0,Will order again,2026-03-26
2348,42,9,3.8,Nice packaging,2025-07-19
2349,247,18,4.4,Excellent food,2025-09-17
2350,313,10,3.0,Excellent food,2025-10-30
2351,272,10,4.4,Nice packaging,2025-12-01
2352,111,24,4.3,Loved it,2026-02-05
2353,467,6,4.9,Food was okay,2026-06-15
2354,177,13,4.7,Good taste,2026-02-17
2355,148,23,4.6,Amazing experience,2025-08-13
2356,37,18,4.9,Fast delivery,2026-06-15
