delivery_id,order_id,partner_id,delivery_status,delivery_time
2805,3805,85,Picked Up,38
2806,3806,95,Delivered,31
2807,3807,26,Picked Up,32
2808,3808,33,Assigned,26
2809,3809,12,Delivered,48
2810,3810,82,Delivered,22
2811,3811,16,Delivered,56
2812,3812,44,Delivered,40
2813,3813,78,Delivered,21
2814,3814,87,Delivered,21
2815,3815,27,Assigned,49
2816,3816,98,Delivered,38
2817,3817,32,Delivered,28
2818,3818,61,Delivered,15
2819,3819,65,Cancelled,28
2820,3820,79,Delivered,30
2821,3821,16,Delivered,35
2822,3822,22,Cancelled,35
2823,3823,20,Picked Up,60
2824,3824,29,Delivered,32
2825,3825,31,Delivered,59
2826,3826,19,Delivered,28
2827,3827,73,Delivered,45
2828,3828,74,Delivered,35
2829,3829,56,Delivered,50
2830,3830,1,Delivered,27
2831,3831,29,Delivered,16
2832,3832,2,Delivered,60
2833,3833,34,Cancelled,59
2834,3834,42,Cancelled,35
2835,3835,93,Assigned,17
2836,3836,40,Cancelled,48
2837,3837,22,Assigned,33
2838,3838,6,Delivered,58
2839,3839,70,Delivered,48
2840,3840,49,Delivered,38
2841,3841,95,Delivered,48
2842,3842,57,Picked Up,26
2843,3843,74,Delivered,43
2844,3844,3,Cancelled,42
2845,3845,97,Delivered,55
2846,3846,82,Delivered,47
2847,3847,60,Picked Up,28
2848,3848,49,Delivered,48
2849,3849,8,Delivered,37
2850,3850,69,Delivered,58
2851,3851,18,Delivered,24
2852,3852,97,Delivered,60
2853,3853,86,Delivered,41
2854,3854,59,Delivered,16
2855,3855,9,Delivered,38
2856,3856,26,Cancelled,23
2857,3857,82,Delivered,16
2858,3858,100,Delivered,34
2859,3859,99,Delivered,33
2860,3860,57,Delivered,36
2861,3861,97,Delivered,59
2862,3862,70,Assigned,59
2863,3863,87,Delivered,28
2864,3864,95,Delivered,20
2865,3865,31,Delivered,52
2866,3866,76,Assigned,45
2867,3867,2,Assigned,16
2868,3868,89,Cancelled,36
2869,3869,32,Assigned,26
2870,3870,70,Assigned,50
2871,3871,95,Delivered,26
2872,3872,91,Delivered,56
2873,3873,100,Delivered,57
2874,3874,79,Delivered,36
2875,3875,58,Picked Up,38
2876,3876,25,Cancelled,56
2877,3877,63,Cancelled,39
2878,3878,35,Cancelled,33
2879,3879,43,Delivered,25
2880,3880,81,Delivered,39
2881,3881,20,Delivered,24
2882,3882,2,Assigned,57
2883,3883,27,Cancelled,32
2884,3884,99,Delivered,31
2885,3885,87,Delivered,23
2886,3886,76,Assigned,58
2887,3887,94,Delivered,22
2888,3888,27,Assigned,18
2889,3889,58,Delivered,50
2890,3890,87,Delivered,17
2891,3891,94,Delivered,51
2892,3892,76,Cancelled,56
2893,3893,26,Assigned,53
2894,3894,34,Delivered,19
2895,3895,5,Delivered,57
2896,3896,68,Delivered,48
2897,3897,93,Delivered,54
2898,3898,19,Delivered,39
2899,3899,19,Assigned,48
2900,3900,94,Delivered,15
2901,3901,40,Picked Up,26
2902,3902,63,Assigned,38
2903,3903,90,Delivered,21
2904,3904,97,Delivered,30
2905,3905,54,Picked Up,27
2906,3906,82,Delivered,38
2907,3907,49,Assigned,36
2908,3908,84,Picked Up,41
2909,3909,23,Delivered,55
2910,3910,5,Picked Up,52
2911,3911,50,Assigned,34
2912,3912,10,Delivered,28
2913,3913,41,Delivered,50
2914,3914,68,Assigned,54
2915,3915,75,Picked Up,15
2916,3916,87,Assigned,47
2917,3917,98,Cancelled,48
2918,3918,50,Cancelled,16
2919,3919,68,Delivered,20
2920,3920,1,Delivered,21
2921,3921,37,Assigned,26
2922,3922,27,Picked Up,40
2923,3923,4,Delivered,41
2924,3924,66,Delivered,47
2925,3925,84,Delivered,50
2926,3926,85,Assigned,33
2927,3927,34,Cancelled,32
2928,3928,27,Cancelled,46
2929,3929,18,Cancelled,22
2930,3930,26,Delivered,42
2931,3931,92,Picked Up,46
2932,3932,64,Cancelled,41
2933,3933,28,Cancelled,50
2934,3934,29,Cancelled,19
2935,3935,92,Assigned,19
2936,3936,88,Assigned,18
2937,3937,39,Delivered,47
2938,3938,39,Picked Up,30
2939,3939,6,Cancelled,52
2940,3940,61,Assigned,46
2941,3941,43,Cancelled,39
2942,3942,66,Picked Up,31
2943,3943,23,Delivered,50
2944,3944,16,Assigned,17
2945,3945,9,Cancelled,48
2946,3946,96,Delivered,32
2947,3947,60,Delivered,53
2948,3948,12,Picked Up,59
2949,3949,30,Delivered,22
2950,3950,21,Delivered,37
2951,3951,80,Picked Up,43
2952,3952,40,Delivered,15
2953,3953,28,Delivered,23
2954,3954,88,Delivered,21
2955,3955,18,Delivered,46
2956,3956,68,Delivered,43
2957,3957,97,Delivered,34
2958,3958,23,Picked Up,30
2959,3959,18,Delivered,35
2960,3960,68,Assigned,50
2961,3961,12,Cancelled,20
2962,3962,69,Delivered,54
2963,3963,22,Delivered,41
2964,3964,28,Delivered,31
2965,3965,15,Delivered,37
2966,3966,17,Cancelled,44
2967,3967,22,Delivered,20
2968,3968,71,Assigned,21
2969,3969,2,Assigned,37
2970,3970,29,Delivered,17
2971,3971,3,Cancelled,19
2972,3972,59,Assigned,57
2973,3973,24,Cancelled,35
2974,3974,9,Delivered,40
2975,3975,82,Delivered,24
2976,3976,25,Assigned,56
2977,3977,3,Delivered,28
2978,3978,85,Delivered,17
2979,3979,23,Delivered,51
2980,3980,84,Assigned,20
2981,3981,77,Delivered,15
2982,3982,10,Cancelled,32
2983,3983,50,Assigned,39
2984,3984,11,Cancelled,60
2985,3985,31,Cancelled,40
2986,3986,5,Delivered,46
2987,3987,19,Delivered,25
2988,3988,5,Picked Up,33
2989,3989,47,Delivered,59
2990,3990,92,Assigned,50
2991,3991,1,Delivered,28
2992,3992,89,Picked Up,37
2993,3993,30,Delivered,28
2994,3994,47,Delivered,22
2995,3995,52,Picked Up,26
2996,3996,54,Delivered,35
2997,3997,9,Delivered,34
2998,3998,74,Delivered,39
2999,3999,16,Delivered,30
3000,4000,5,Delivered,57
3001,4001,10,Cancelled,36
3002,4002,13,Delivered,29
3003,4003,85,Delivered,16
3004,4004,76,Delivered,43
3005,4005,26,Delivered,52
3006,4006,20,Delivered,15
3007,4007,62,Delivered,20
3008,4008,82,Cancelled,27
3009,4009,44,Assigned,55
3010,4010,88,Delivered,41
3011,4011,44,Delivered,30
3012,4012,73,Delivered,29
3013,4013,50,Delivered,57
3014,4014,67,Delivered,45
3015,4015,36,Delivered,29
3016,4016,78,Delivered,52
3017,4017,41,Cancelled,47
3018,4018,3,Picked Up,15
3019,4019,4,Cancelled,50
3020,4020,39,Delivered,40
3021,4021,19,Picked Up,39
3022,4022,63,Delivered,17
3023,4023,12,Picked Up,34
3024,4024,56,Assigned,30
3025,4025,83,Delivered,32
3026,4026,51,Delivered,15
3027,4027,3,Delivered,51
3028,4028,33,Cancelled,55
3029,4029,48,Cancelled,38
3030,4030,66,Picked Up,58
3031,4031,93,Picked Up,33
3032,4032,50,Cancelled,33
3033,4033,83,Delivered,18
3034,4034,13,Assigned,21
3035,4035,98,Picked Up,53
3036,4036,3,Delivered,28
3037,4037,22,Delivered,21
3038,4038,49,Delivered,21
3039,4039,77,Assigned,50
3040,4040,78,Delivered,40
3041,4041,96,Delivered,53
3042,4042,15,Cancelled,46
3043,4043,99,Delivered,17
3044,4044,59,Delivered,22
3045,4045,96,Assigned,25
3046,4046,50,Cancelled,44
3047,4047,61,Picked Up,37
3048,4048,3,Delivered,40
3049,4049,13,Delivered,56
3050,4050,21,Picked Up,24
3051,4051,87,Picked Up,47
3052,4052,81,Delivered,27
3053,4053,94,Assigned,58
3054,4054,56,Delivered,42
3055,4055,69,Picked Up,55
3056,4056,72,Cancelled,55
3057,4057,64,Cancelled,25
3058,4058,2,Delivered,15
3059,4059,33,Cancelled,50
3060,4060,63,Delivered,16
3061,4061,30,Delivered,58
3062,4062,44,Delivered,33
3063,4063,63,Delivered,33
3064,4064,12,Delivered,33
3065,4065,19,Picked Up,60
3066,4066,96,Delivered,22
3067,4067,88,Assigned,43
3068,4068,38,Delivered,28
3069,4069,9,Cancelled,33
3070,4070,47,Assigned,38
3071,4071,46,Delivered,50
3072,4072,7,Delivered,24
3073,4073,81,Assigned,16
3074,4074,55,Picked Up,52
3075,4075,45,Delivered,45
3076,4076,26,Delivered,42
3077,4077,33,Delivered,43
3078,4078,89,Delivered,52
3079,4079,33,Delivered,41
3080,4080,81,Delivered,17
3081,4081,79,Delivered,51
3082,4082,67,Delivered,31
3083,4083,42,Delivered,56
3084,4084,67,Delivered,31
3085,4085,91,Delivered,57
3086,4086,39,Delivered,17
3087,4087,20,Cancelled,27
3088,4088,54,Delivered,43
3089,4089,38,Delivered,46
3090,4090,8,Cancelled,42
3091,4091,2,Delivered,26
3092,4092,47,Delivered,36
3093,4093,42,Delivered,57
3094,4094,85,Delivered,27
3095,4095,33,Picked Up,20
3096,4096,58,Delivered,26
3097,4097,24,Assigned,16
3098,4098,74,Delivered,34
3099,4099,9,Delivered,38
3100,4100,35,Picked Up,17
3101,4101,13,Delivered,30
3102,4102,58,Assigned,17
3103,4103,45,Cancelled,50
3104,4104,35,Assigned,25
3105,4105,71,Delivered,43
3106,4106,25,Assigned,28
3107,4107,28,Cancelled,54
3108,4108,96,Delivered,54
3109,4109,81,Delivered,16
3110,4110,98,Cancelled,49
3111,4111,21,Cancelled,52
3112,4112,55,Picked Up,57
3113,4113,46,Delivered,21
3114,4114,18,Cancelled,18
3115,4115,49,Delivered,39
3116,4116,36,Picked Up,41
3117,4117,62,Delivered,31
3118,4118,60,Assigned,37
3119,4119,49,Delivered,36
3120,4120,7,Assigned,31
3121,4121,46,Delivered,58
3122,4122,10,Picked Up,34
3123,4123,32,Cancelled,51
3124,4124,75,Assigned,24
3125,4125,46,Delivered,15
3126,4126,75,Assigned,25
3127,4127,66,Delivered,22
3128,4128,2,Delivered,48
3129,4129,45,Picked Up,36
3130,4130,98,Cancelled,21
3131,4131,33,Delivered,48
3132,4132,87,Cancelled,24
3133,4133,42,Picked Up,36
3134,4134,19,Delivered,30
3135,4135,24,Picked Up,49
3136,4136,98,Delivered,36
3137,4137,73,Delivered,49
3138,4138,98,Delivered,51
3139,4139,68,Delivered,37
3140,4140,24,Assigned,28
3141,4141,78,Cancelled,17
3142,4142,44,Delivered,15
3143,4143,56,Delivered,29
3144,4144,2,Picked Up,57
3145,4145,70,Delivered,18
3146,4146,30,Assigned,48
3147,4147,38,Delivered,21
3148,4148,95,Delivered,55
3149,4149,61,Delivered,40
3150,4150,76,Delivered,59
3151,4151,89,Cancelled,19
3152,4152,75,Cancelled,56
3153,4153,16,Picked Up,16
3154,4154,43,Delivered,46
3155,4155,13,Assigned,44
3156,4156,5,Assigned,37
3157,4157,63,Delivered,34
3158,4158,45,Picked Up,32
3159,4159,4,Cancelled,42
3160,4160,76,Delivered,34
3161,4161,32,Assigned,44
3162,4162,56,Delivered,28
3163,4163,71,Picked Up,34
3164,4164,32,Delivered,59
3165,4165,82,Delivered,38
3166,4166,53,Delivered,42
3167,4167,78,Delivered,53
3168,4168,60,Assigned,25
3169,4169,73,Delivered,26
3170,4170,95,Delivered,29
3171,4171,22,Picked Up,45
3172,4172,28,Delivered,31
3173,4173,30,Delivered,17
3174,4174,25,Picked Up,55
3175,4175,79,Delivered,51
3176,4176,86,Delivered,35
3177,4177,53,Delivered,35
3178,4178,88,Cancelled,21
3179,4179,34,Delivered,58
3180,4180,30,Delivered,27
3181,4181,3,Delivered,40
3182,4182,67,Picked Up,29
3183,4183,20,Assigned,47
3184,4184,57,Delivered,59
3185,4185,71,Delivered,56
3186,4186,82,Picked Up,42
3187,4187,5,Delivered,55
3188,4188,12,Assigned,21
3189,4189,61,Cancelled,15
3190,4190,21,Picked Up,32
3191,4191,24,Cancelled,30
3192,4192,55,Picked Up,30
3193,4193,57,Delivered,57
3194,4194,28,Delivered,30
3195,4195,69,Delivered,19
3196,4196,28,Delivered,48
3197,4197,34,Delivered,33
3198,4198,10,Delivered,37
3199,4199,87,Delivered,60
3200,4200,16,Cancelled,42
3201,4201,96,Assigned,24
3202,4202,53,Delivered,19
3203,4203,14,Picked Up,33
3204,4204,60,Delivered,25
3205,4205,4,Delivered,28
3206,4206,33,Delivered,49
3207,4207,62,Cancelled,29
3208,4208,94,Delivered,34
3209,4209,16,Delivered,35
3210,4210,45,Cancelled,41
3211,4211,40,Delivered,27
3212,4212,9,Picked Up,21
3213,4213,100,Delivered,47
3214,4214,69,Delivered,52
3215,4215,23,Delivered,40
3216,4216,30,Delivered,55
3217,4217,93,Delivered,15
3218,4218,70,Cancelled,56
3219,4219,67,Assigned,32
3220,4220,29,Assigned,27
3221,4221,6,Delivered,34
3222,4222,71,Picked Up,38
3223,4223,61,Assigned,21
3224,4224,52,Delivered,42
3225,4225,2,Assigned,48
3226,4226,7,Picked Up,31
3227,4227,9,Assigned,58
3228,4228,80,Delivered,57
3229,4229,17,Delivered,33
3230,4230,52,Cancelled,60
3231,4231,24,Assigned,48
3232,4232,22,Delivered,19
3233,4233,60,Delivered,31
3234,4234,89,Delivered,17
3235,4235,70,Delivered,28
3236,4236,98,Cancelled,42
3237,4237,26,Delivered,31
3238,4238,73,Delivered,59
3239,4239,12,Assigned,20
3240,4240,25,Delivered,23
3241,4241,98,Delivered,52
3242,4242,95,Delivered,48
3243,4243,96,Delivered,34
3244,4244,44,Delivered,56
3245,4245,30,Delivered,56
3246,4246,68,Cancelled,29
3247,4247,36,Assigned,22
3248,4248,84,Delivered,40
3249,4249,37,Delivered,41
3250,4250,33,Assigned,26
3251,4251,93,Delivered,27
3252,4252,72,Picked Up,41
3253,4253,72,Cancelled,21
3254,4254,27,Delivered,45
3255,4255,84,Delivered,59
3256,4256,21,Picked Up,46
3257,4257,90,Cancelled,50
3258,4258,14,Assigned,19
3259,4259,47,Delivered,28
3260,4260,85,Assigned,26
3261,4261,47,Picked Up,47
3262,4262,69,Delivered,17
3263,4263,23,Delivered,27
3264,4264,51,Delivered,19
3265,4265,53,Delivered,56
3266,4266,31,Delivered,47
3267,4267,40,Delivered,45
3268,4268,98,Assigned,44
3269,4269,52,Delivered,24
3270,4270,66,Delivered,34
3271,4271,77,Delivered,45
3272,4272,21,Delivered,59
3273,4273,88,Delivered,48
3274,4274,66,Delivered,15
3275,4275,44,Picked Up,16
3276,4276,32,Assigned,20
3277,4277,54,Delivered,49
3278,4278,10,Delivered,48
3279,4279,66,Picked Up,30
3280,4280,57,Assigned,55
3281,4281,29,Assigned,56
3282,4282,70,Delivered,55
3283,4283,73,Delivered,18
3284,4284,100,Assigned,24
3285,4285,24,Cancelled,43
3286,4286,83,Assigned,21
3287,4287,36,Delivered,51
3288,4288,45,Delivered,52
3289,4289,41,Delivered,41
3290,4290,76,Assigned,24
3291,4291,32,Cancelled,26
3292,4292,6,Delivered,25
3293,4293,81,Delivered,47
3294,4294,54,Delivered,58
3295,4295,11,Delivered,42
3296,4296,87,Cancelled,25
3297,4297,30,Delivered,59
3298,4298,50,Delivered,50
3299,4299,4,Delivered,58
3300,4300,74,Delivered,39
3301,4301,63,Delivered,20
3302,4302,36,Picked Up,19
3303,4303,20,Assigned,15
3304,4304,33,Delivered,43
3305,4305,14,Cancelled,25
3306,4306,5,Assigned,27
3307,4307,97,Delivered,23
3308,4308,37,Assigned,43
3309,4309,40,Assigned,36
3310,4310,52,Delivered,28
3311,4311,58,Assigned,56
3312,4312,72,Delivered,59
3313,4313,9,Delivered,29
3314,4314,17,Cancelled,43
3315,4315,59,Delivered,16
3316,4316,91,Delivered,27
3317,4317,79,Picked Up,58
3318,4318,43,Picked Up,19
3319,4319,91,Delivered,41
3320,4320,72,Assigned,52
3321,4321,7,Delivered,38
3322,4322,99,Delivered,33
3323,4323,10,Picked Up,41
3324,4324,76,Assigned,31
3325,4325,83,Delivered,41
3326,4326,52,Picked Up,30
3327,4327,87,Delivered,45
3328,4328,95,Cancelled,38
3329,4329,54,Cancelled,20
3330,4330,65,Delivered,37
3331,4331,29,Delivered,45
3332,4332,58,Delivered,60
3333,4333,64,Assigned,38
3334,4334,73,Delivered,59
3335,4335,79,Delivered,36
3336,4336,65,Delivered,41
3337,4337,10,Assigned,58
3338,4338,66,Picked Up,27
3339,4339,57,Delivered,34
3340,4340,70,Assigned,25
3341,4341,25,Cancelled,54
3342,4342,49,Delivered,33
3343,4343,17,Delivered,32
3344,4344,42,Delivered,26
3345,4345,45,Cancelled,39
3346,4346,64,Picked Up,18
3347,4347,20,Delivered,45
3348,4348,67,Delivered,54
3349,4349,43,Cancelled,52
3350,4350,72,Assigned,19
3351,4351,51,Cancelled,21
3352,4352,93,Delivered,29
3353,4353,57,Picked Up,41
3354,4354,27,Cancelled,25
3355,4355,76,Delivered,15
3356,4356,29,Cancelled,47
3357,4357,93,Delivered,34
3358,4358,28,Delivered,31
3359,4359,12,Picked Up,25
3360,4360,56,Assigned,50
3361,4361,2,Assigned,39
3362,4362,41,Delivered,22
3363,4363,2,Assigned,41
3364,4364,100,Cancelled,21
3365,4365,79,Cancelled,52
3366,4366,60,Delivered,46
3367,4367,93,Picked Up,47
3368,4368,27,Assigned,28
3369,4369,87,Delivered,30
3370,4370,17,Assigned,34
3371,4371,5,Delivered,58
3372,4372,61,Cancelled,38
3373,4373,76,Delivered,26
3374,4374,46,Delivered,19
3375,4375,52,Delivered,43
3376,4376,47,Delivered,35
3377,4377,61,Delivered,48
3378,4378,49,Delivered,55
3379,4379,20,Assigned,19
3380,4380,2,Picked Up,57
3381,4381,64,Picked Up,15
3382,4382,44,Delivered,18
3383,4383,44,Delivered,45
3384,4384,27,Assigned,60
3385,4385,81,Cancelled,33
3386,4386,15,Delivered,51
3387,4387,52,Delivered,16
3388,4388,96,Delivered,39
3389,4389,15,Delivered,58
3390,4390,9,Picked Up,36
3391,4391,25,Delivered,43
3392,4392,49,Delivered,16
3393,4393,89,Delivered,33
3394,4394,38,Picked Up,38
3395,4395,49,Assigned,44
3396,4396,90,Assigned,20
3397,4397,66,Delivered,33
3398,4398,28,Delivered,59
3399,4399,50,Cancelled,54
3400,4400,58,Delivered,44
3401,4401,43,Cancelled,38
3402,4402,34,Delivered,16
3403,4403,50,Assigned,27
3404,4404,35,Cancelled,26
3405,4405,54,Delivered,38
3406,4406,25,Delivered,48
3407,4407,70,Delivered,55
3408,4408,40,Assigned,60
3409,4409,76,Delivered,52
3410,4410,52,Delivered,18
3411,4411,70,Picked Up,58
3412,4412,15,Assigned,44
3413,4413,97,Delivered,48
3414,4414,72,Delivered,33
3415,4415,14,Delivered,55
3416,4416,3,Delivered,41
3417,4417,29,Delivered,48
3418,4418,57,Delivered,36
3419,4419,14,Delivered,39
3420,4420,16,Assigned,30
3421,4421,58,Assigned,18
3422,4422,22,Delivered,56
3423,4423,96,Assigned,28
3424,4424,3,Assigned,56
3425,4425,89,Delivered,33
3426,4426,28,Delivered,58
3427,4427,21,Delivered,27
3428,4428,36,Cancelled,60
3429,4429,42,Delivered,43
3430,4430,78,Assigned,53
3431,4431,4,Delivered,45
3432,4432,24,Delivered,40
3433,4433,50,Cancelled,50
3434,4434,63,Delivered,30
3435,4435,8,Delivered,56
3436,4436,27,Delivered,37
3437,4437,58,Cancelled,48
3438,4438,26,Delivered,59
3439,4439,10,Picked Up,58
3440,4440,48,Delivered,18
3441,4441,37,Delivered,30
3442,4442,52,Delivered,44
3443,4443,62,Delivered,46
3444,4444,78,Delivered,52
3445,4445,85,Picked Up,56
3446,4446,26,Picked Up,23
3447,4447,93,Delivered,32
3448,4448,77,Delivered,45
3449,4449,28,Delivered,20
3450,4450,76,Delivered,45
3451,4451,41,Delivered,43
3452,4452,75,Delivered,23
3453,4453,4,Cancelled,53
3454,4454,40,Delivered,31
3455,4455,86,Delivered,25
3456,4456,69,Picked Up,54
3457,4457,89,Delivered,34
3458,4458,27,Assigned,48
3459,4459,18,Delivered,52
3460,4460,58,Delivered,51
3461,4461,36,Delivered,30
3462,4462,87,Delivered,39
3463,4463,63,Delivered,49
3464,4464,67,Delivered,47
3465,4465,78,Assigned,40
3466,4466,78,Cancelled,15
3467,4467,67,Cancelled,45
3468,4468,67,Delivered,29
3469,4469,73,Delivered,34
3470,4470,16,Assigned,59
3471,4471,31,Delivered,52
3472,4472,5,Picked Up,54
3473,4473,37,Assigned,18
3474,4474,88,Delivered,33
3475,4475,34,Delivered,32
3476,4476,24,Delivered,18
3477,4477,58,Delivered,38
3478,4478,39,Delivered,36
3479,4479,93,Delivered,45
3480,4480,72,Delivered,19
3481,4481,8,Assigned,36
3482,4482,33,Delivered,56
3483,4483,21,Assigned,45
3484,4484,36,Delivered,44
3485,4485,41,Delivered,54
3486,4486,32,Assigned,22
3487,4487,33,Delivered,15
3488,4488,31,Delivered,49
3489,4489,22,Assigned,16
3490,4490,30,Delivered,41
3491,4491,67,Assigned,53
3492,4492,89,Delivered,58
3493,4493,3,Assigned,56
3494,4494,83,Delivered,49
3495,4495,64,Delivered,44
3496,4496,1,Picked Up,45
3497,4497,46,Delivered,21
3498,4498,25,Assigned,56
3499,4499,87,Assigned,28
3500,4500,77,Picked Up,26
3501,4501,42,Delivered,43
3502,4502,79,Delivered,59
3503,4503,99,Delivered,58
3504,4504,51,Cancelled,30
3505,4505,12,Cancelled,45
3506,4506,100,Delivered,19
3507,4507,67,Delivered,26
3508,4508,53,Delivered,43
3509,4509,95,Cancelled,48
3510,4510,53,Delivered,40
3511,4511,30,Cancelled,29
3512,4512,98,Assigned,40
3513,4513,27,Cancelled,49
3514,4514,16,Delivered,15
3515,4515,26,Delivered,41
3516,4516,17,Delivered,58
3517,4517,79,Assigned,41
3518,4518,39,Delivered,54
3519,4519,33,Delivered,40
3520,4520,47,Cancelled,32
3521,4521,73,Delivered,43
3522,4522,4,Cancelled,35
3523,4523,29,Delivered,34
3524,4524,35,Cancelled,30
3525,4525,33,Assigned,56
3526,4526,44,Delivered,21
3527,4527,17,Delivered,56
3528,4528,60,Delivered,25
3529,4529,7,Assigned,56
3530,4530,5,Cancelled,19
3531,4531,90,Delivered,48
3532,4532,79,Delivered,31
3533,4533,65,Delivered,49
3534,4534,2,Delivered,58
3535,4535,76,Delivered,16
3536,4536,46,Delivered,39
3537,4537,42,Delivered,33
3538,4538,82,Delivered,40
3539,4539,68,Delivered,54
3540,4540,54,Assigned,17
3541,4541,5,Delivered,53
3542,4542,22,Delivered,27
3543,4543,12,Cancelled,35
3544,4544,18,Cancelled,34
3545,4545,2,Delivered,22
3546,4546,41,Picked Up,44
3547,4547,42,Assigned,59
3548,4548,35,Picked Up,24
3549,4549,60,Delivered,48
3550,4550,54,Cancelled,20
3551,4551,84,Cancelled,26
3552,4552,62,Delivered,51
3553,4553,96,Cancelled,27
3554,4554,31,Delivered,30
3555,4555,43,Delivered,54
3556,4556,40,Delivered,16
3557,4557,12,Assigned,32
3558,4558,33,Cancelled,35
3559,4559,58,Delivered,39
3560,4560,11,Delivered,60
3561,4561,86,Delivered,51
3562,4562,92,Cancelled,38
3563,4563,7,Picked Up,41
3564,4564,37,Delivered,15
3565,4565,28,Delivered,49
3566,4566,40,Delivered,55
3567,4567,84,Delivered,30
3568,4568,86,Delivered,55
3569,4569,53,Delivered,23
3570,4570,28,Delivered,55
3571,4571,55,Delivered,59
3572,4572,47,Delivered,42
3573,4573,96,Delivered,23
3574,4574,85,Cancelled,18
3575,4575,29,Cancelled,49
3576,4576,36,Picked Up,41
3577,4577,59,Picked Up,26
3578,4578,56,Delivered,34
3579,4579,87,Delivered,19
3580,4580,78,Cancelled,47
3581,4581,80,Delivered,60
3582,4582,66,Assigned,22
3583,4583,39,Picked Up,28
3584,4584,43,Delivered,36
3585,4585,82,Delivered,26
3586,4586,44,Picked Up,60
3587,4587,56,Delivered,49
3588,4588,86,Cancelled,42
3589,4589,96,Picked Up,15
3590,4590,64,Picked Up,47
3591,4591,11,Cancelled,30
3592,4592,65,Delivered,60
3593,4593,59,Cancelled,36
3594,4594,10,Delivered,31
3595,4595,100,Delivered,44
3596,4596,87,Delivered,54
3597,4597,12,Assigned,35
3598,4598,3,Delivered,59
3599,4599,69,Delivered,57
3600,4600,34,Delivered,37
3601,4601,86,Delivered,32
3602,4602,54,Picked Up,37
3603,4603,10,Delivered,18
3604,4604,52,Assigned,16
3605,4605,85,Picked Up,56
3606,4606,56,Delivered,21
3607,4607,80,Cancelled,37
3608,4608,99,Assigned,44
3609,4609,28,Picked Up,43
3610,4610,20,Delivered,30
3611,4611,1,Delivered,22
3612,4612,41,Assigned,32
3613,4613,49,Delivered,29
3614,4614,98,Assigned,31
3615,4615,35,Cancelled,23
3616,4616,71,Delivered,59
3617,4617,42,Delivered,58
3618,4618,3,Delivered,52
3619,4619,22,Cancelled,28
3620,4620,14,Assigned,37
3621,4621,7,Delivered,50
3622,4622,64,Delivered,15
3623,4623,44,Picked Up,27
3624,4624,75,Delivered,17
3625,4625,31,Cancelled,32
3626,4626,82,Picked Up,55
3627,4627,27,Delivered,54
3628,4628,21,Delivered,24
3629,4629,4,Delivered,58
3630,4630,47,Cancelled,60
3631,4631,48,Picked Up,37
3632,4632,93,Delivered,24
3633,4633,65,Delivered,53
3634,4634,64,Delivered,39
3635,4635,45,Picked Up,43
3636,4636,70,Picked Up,29
3637,4637,30,Assigned,30
3638,4638,78,Assigned,33
3639,4639,27,Delivered,16
3640,4640,75,Picked Up,37
3641,4641,11,Assigned,47
3642,4642,66,Delivered,43
3643,4643,71,Delivered,48
3644,4644,24,Cancelled,48
3645,4645,2,Picked Up,51
3646,4646,44,Delivered,26
3647,4647,93,Cancelled,47
3648,4648,32,Assigned,43
3649,4649,67,Delivered,15
3650,4650,88,Cancelled,19
3651,4651,72,Assigned,50
3652,4652,56,Cancelled,38
3653,4653,81,Picked Up,52
3654,4654,99,Picked Up,48
3655,4655,38,Delivered,55
3656,4656,89,Picked Up,16
3657,4657,58,Cancelled,33
3658,4658,44,Cancelled,41
3659,4659,21,Picked Up,35
3660,4660,87,Picked Up,39
3661,4661,82,Delivered,15
3662,4662,27,Delivered,43
3663,4663,13,Assigned,55
3664,4664,65,Delivered,37
3665,4665,67,Delivered,36
3666,4666,7,Cancelled,52
3667,4667,71,Cancelled,17
3668,4668,86,Delivered,17
3669,4669,63,Delivered,57
3670,4670,17,Delivered,31
3671,4671,52,Cancelled,52
3672,4672,7,Delivered,33
3673,4673,27,Assigned,16
3674,4674,81,Delivered,31
3675,4675,69,Delivered,45
3676,4676,64,Delivered,54
3677,4677,22,Delivered,24
3678,4678,39,Picked Up,31
3679,4679,100,Delivered,15
3680,4680,88,Delivered,30
3681,4681,82,Delivered,51
3682,4682,62,Delivered,49
3683,4683,84,Assigned,58
3684,4684,1,Delivered,19
3685,4685,24,Delivered,27
3686,4686,97,Delivered,46
3687,4687,24,Assigned,58
3688,4688,84,Delivered,40
3689,4689,80,Cancelled,55
3690,4690,33,Delivered,42
3691,4691,11,Picked Up,40
3692,4692,54,Picked Up,41
3693,4693,36,Delivered,19
3694,4694,4,Delivered,59
3695,4695,74,Delivered,37
3696,4696,24,Delivered,36
3697,4697,54,Delivered,23
3698,4698,90,Picked Up,16
3699,4699,70,Delivered,21
3700,4700,88,Cancelled,27
3701,4701,2,Picked Up,15
3702,4702,10,Picked Up,39
3703,4703,11,Picked Up,48
3704,4704,29,Delivered,20
3705,4705,43,Delivered,51
3706,4706,6,Delivered,46
3707,4707,38,Delivered,39
3708,4708,49,Picked Up,59
3709,4709,35,Delivered,17
3710,4710,71,Delivered,16
3711,4711,38,Delivered,50
3712,4712,85,Delivered,21
3713,4713,51,Delivered,23
3714,4714,28,Delivered,34
3715,4715,49,Cancelled,31
3716,4716,36,Delivered,22
3717,4717,5,Delivered,18
3718,4718,51,Delivered,42
